market_category_id,market_id,category_id
13332,1019538,5
13333,1019538,6
13334,1019538,7
13335,1019538,8
13336,1019538,9
13337,1019538,10
13338,1019538,11
13339,1019538,12
13340,1019538,14
13341,1019538,15
13342,1019538,16
13343,1019538,17
13344,1019538,18
13345,1019538,19
13346,1019538,20
13347,1019538,21
13348,1019538,22
13349,1019538,23
13350,1019538,24
13351,1019538,25
13352,1019538,26
13353,1019538,27
13354,1019538,28
13355,1019538,29
13356,1018418,1
13357,1018418,3
13358,1018418,8
13359,1018418,9
13360,1018418,10
13361,1018418,17
13362,1018418,18
13363,1018418,23
13364,1018901,1
13365,1018901,3
13366,1018901,5
13367,1018901,7
13368,1018901,8
13369,1018901,9
13370,1018901,10
13371,1018901,12
13372,1018901,16
13373,1018901,17
13374,1018901,18
13375,1018901,21
13376,1020094,1
13377,1020094,3
13378,1020094,4
13379,1020094,5
13380,1020094,7
13381,1020094,8
13382,1020094,9
13383,1020094,10
13384,1020094,12
13385,1020094,15
13386,1020094,18
13387,1020094,19
13388,1020094,23
13389,1019494,1
13390,1019494,2
13391,1019494,5
13392,1019494,7
13393,1019494,8
13394,1019494,9
13395,1019494,12
13396,1019494,16
13397,1019494,17
13398,1019494,21
13399,1019494,23
13400,1019494,25
13401,1005431,0
13402,1005431,1
13403,1005431,2
13404,1005431,3
13405,1005431,4
13406,1005431,5
13407,1005431,6
13408,1005431,7
13409,1005431,8
13410,1005431,9
13411,1005431,10
13412,1005431,12
13413,1005431,14
13414,1005431,15
13415,1005431,17
13416,1005431,18
13417,1005431,19
13418,1005431,21
13419,1005431,22
13420,1005431,23
13421,1005431,24
13422,1005431,25
13423,1005431,26
13424,1005431,27
13425,1005431,29
13426,1018919,1
13427,1018919,3
13428,1018919,4
13429,1018919,5
13430,1018919,7
13431,1018919,8
13432,1018919,9
13433,1018919,10
13434,1018919,11
13435,1018919,14
13436,1018919,15
13437,1018919,17
13438,1018919,18
13439,1018919,23
13440,1018919,25
13441,1000462,0
13442,1000462,1
13443,1000462,2
13444,1000462,4
13445,1000462,5
13446,1000462,7
13447,1000462,8
13448,1000462,9
13449,1000462,10
13450,1000462,12
13451,1000462,14
13452,1000462,15
13453,1000462,16
13454,1000462,17
13455,1000462,18
13456,1000462,21
13457,1000462,23
13458,1000462,25
13459,1000462,26
13460,1000462,27
13461,1016820,1
13462,1016820,2
13463,1016820,4
13464,1016820,5
13465,1016820,8
13466,1016820,9
13467,1016820,10
13468,1016820,12
13469,1016820,14
13470,1016820,16
13471,1016820,21
13472,1016820,23
13473,1016820,26
13474,1016820,29
13475,1021727,1
13476,1021727,2
13477,1021727,3
13478,1021727,4
13479,1021727,5
13480,1021727,8
13481,1021727,9
13482,1021727,10
13483,1021727,11
13484,1021727,16
13485,1021727,18
13486,1021727,23
13487,1011233,1
13488,1011233,3
13489,1011233,4
13490,1011233,5
13491,1011233,7
13492,1011233,8
13493,1011233,10
13494,1011233,12
13495,1011233,14
13496,1011233,15
13497,1011233,16
13498,1011233,18
13499,1011233,23
13500,1018922,0
13501,1018922,1
13502,1018922,2
13503,1018922,3
13504,1018922,4
13505,1018922,5
13506,1018922,7
13507,1018922,8
13508,1018922,9
13509,1018922,10
13510,1018922,11
13511,1018922,12
13512,1018922,15
13513,1018922,16
13514,1018922,17
13515,1018922,18
13516,1018922,19
13517,1018922,20
13518,1018922,21
13519,1018922,23
13520,1018922,26
13521,1018922,27
13522,1011800,4
13523,1011800,7
13524,1011800,8
13525,1011800,15
13526,1011800,22
13527,1021257,1
13528,1021257,2
13529,1021257,4
13530,1021257,5
13531,1021257,7
13532,1021257,8
13533,1021257,9
13534,1021257,10
13535,1021257,11
13536,1021257,15
13537,1021257,16
13538,1021257,17
13539,1021257,19
13540,1021257,20
13541,1021257,23
13542,1019622,0
13543,1019622,1
13544,1019622,3
13545,1019622,4
13546,1019622,5
13547,1019622,7
13548,1019622,8
13549,1019622,10
13550,1019622,12
13551,1019622,14
13552,1019622,18
13553,1019622,23
13554,1019177,0
13555,1019177,1
13556,1019177,2
13557,1019177,3
13558,1019177,4
13559,1019177,5
13560,1019177,6
13561,1019177,7
13562,1019177,8
13563,1019177,9
13564,1019177,10
13565,1019177,12
13566,1019177,14
13567,1019177,15
13568,1019177,16
13569,1019177,17
13570,1019177,18
13571,1019177,19
13572,1019177,20
13573,1019177,21
13574,1019177,23
13575,1019177,24
13576,1019177,25
13577,1019177,26
13578,1019177,27
13579,1019177,29
13580,1019175,0
13581,1019175,1
13582,1019175,2
13583,1019175,3
13584,1019175,4
13585,1019175,5
13586,1019175,7
13587,1019175,8
13588,1019175,9
13589,1019175,10
13590,1019175,11
13591,1019175,12
13592,1019175,14
13593,1019175,15
13594,1019175,16
13595,1019175,17
13596,1019175,18
13597,1019175,19
13598,1019175,20
13599,1019175,21
13600,1019175,23
13601,1019175,25
13602,1019175,27
13603,1019175,29
13604,1019176,0
13605,1019176,1
13606,1019176,2
13607,1019176,3
13608,1019176,4
13609,1019176,5
13610,1019176,7
13611,1019176,8
13612,1019176,9
13613,1019176,10
13614,1019176,12
13615,1019176,16
13616,1019176,17
13617,1019176,18
13618,1019176,21
13619,1019176,23
13620,1019176,24
13621,1019176,27
13622,1019940,1
13623,1019940,2
13624,1019940,3
13625,1019940,4
13626,1019940,5
13627,1019940,6
13628,1019940,7
13629,1019940,8
13630,1019940,9
13631,1019940,10
13632,1019940,11
13633,1019940,12
13634,1019940,15
13635,1019940,16
13636,1019940,17
13637,1019940,18
13638,1019940,19
13639,1019940,21
13640,1019940,23
13641,1019940,24
13642,1019940,25
13643,1019940,26
13644,1019435,0
13645,1019435,1
13646,1019435,3
13647,1019435,4
13648,1019435,5
13649,1019435,7
13650,1019435,8
13651,1019435,9
13652,1019435,12
13653,1019435,15
13654,1019435,16
13655,1019435,17
13656,1019435,18
13657,1019435,21
13658,1019435,23
13659,1011538,1
13660,1011538,5
13661,1011538,7
13662,1011538,8
13663,1011538,9
13664,1011538,10
13665,1011538,23
13666,1000481,0
13667,1000481,1
13668,1000481,3
13669,1000481,4
13670,1000481,5
13671,1000481,7
13672,1000481,8
13673,1000481,9
13674,1000481,10
13675,1000481,12
13676,1000481,14
13677,1000481,15
13678,1000481,16
13679,1000481,18
13680,1000481,21
13681,1000481,23
13682,1012249,1
13683,1012249,4
13684,1012249,5
13685,1012249,8
13686,1012249,9
13687,1012249,10
13688,1012249,23
13689,1005201,1
13690,1005201,2
13691,1005201,4
13692,1005201,5
13693,1005201,7
13694,1005201,8
13695,1005201,9
13696,1005201,10
13697,1005201,11
13698,1005201,12
13699,1005201,14
13700,1005201,16
13701,1005201,17
13702,1005201,18
13703,1005201,20
13704,1005201,23
13705,1005201,25
13706,1005201,26
13707,1012046,1
13708,1012046,3
13709,1012046,5
13710,1012046,9
13711,1012046,10
13712,1012046,17
13713,1012046,18
13714,1012046,21
13715,1021339,0
13716,1021339,1
13717,1021339,2
13718,1021339,3
13719,1021339,4
13720,1021339,5
13721,1021339,6
13722,1021339,7
13723,1021339,8
13724,1021339,9
13725,1021339,10
13726,1021339,11
13727,1021339,12
13728,1021339,14
13729,1021339,16
13730,1021339,17
13731,1021339,18
13732,1021339,20
13733,1021339,21
13734,1021339,22
13735,1021339,23
13736,1021339,24
13737,1021339,25
13738,1021339,26
13739,1021339,29
13740,1019360,0
13741,1019360,1
13742,1019360,2
13743,1019360,3
13744,1019360,5
13745,1019360,6
13746,1019360,8
13747,1019360,9
13748,1019360,10
13749,1019360,11
13750,1019360,12
13751,1019360,16
13752,1019360,17
13753,1019360,21
13754,1019360,22
13755,1019360,23
13756,1019360,24
13757,1019360,26
13758,1021197,1
13759,1021197,2
13760,1021197,3
13761,1021197,5
13762,1021197,6
13763,1021197,7
13764,1021197,8
13765,1021197,9
13766,1021197,10
13767,1021197,11
13768,1021197,15
13769,1021197,18
13770,1021197,19
13771,1021197,22
13772,1021197,23
13773,1021197,27
13774,1018407,1
13775,1018407,3
13776,1018407,4
13777,1018407,5
13778,1018407,8
13779,1018407,9
13780,1018407,12
13781,1018407,14
13782,1018407,17
13783,1018407,18
13784,1018407,21
13785,1018407,23
13786,1018407,27
13787,1005528,1
13788,1005528,2
13789,1005528,4
13790,1005528,5
13791,1005528,7
13792,1005528,8
13793,1005528,9
13794,1005528,10
13795,1005528,11
13796,1005528,12
13797,1005528,15
13798,1005528,16
13799,1005528,17
13800,1005528,20
13801,1005528,21
13802,1005528,23
13803,1005528,24
13804,1005528,25
13805,1006837,0
13806,1006837,1
13807,1006837,3
13808,1006837,4
13809,1006837,5
13810,1006837,6
13811,1006837,7
13812,1006837,8
13813,1006837,9
13814,1006837,10
13815,1006837,12
13816,1006837,14
13817,1006837,15
13818,1006837,16
13819,1006837,17
13820,1006837,18
13821,1006837,20
13822,1006837,22
13823,1006837,23
13824,1006837,25
13825,1011119,1
13826,1011119,3
13827,1011119,5
13828,1011119,7
13829,1011119,8
13830,1011119,9
13831,1011119,10
13832,1011119,12
13833,1011119,15
13834,1011119,16
13835,1011119,17
13836,1011119,18
13837,1011119,21
13838,1011119,23
13839,1019706,0
13840,1019706,1
13841,1019706,5
13842,1019706,7
13843,1019706,8
13844,1019706,9
13845,1019706,11
13846,1019706,12
13847,1019706,14
13848,1019706,16
13849,1019706,17
13850,1019706,23
13851,1019706,26
13852,1019706,27
13853,1021624,1
13854,1021624,2
13855,1021624,3
13856,1021624,4
13857,1021624,5
13858,1021624,7
13859,1021624,8
13860,1021624,9
13861,1021624,10
13862,1021624,12
13863,1021624,14
13864,1021624,15
13865,1021624,16
13866,1021624,17
13867,1021624,18
13868,1021624,19
13869,1021624,21
13870,1021624,22
13871,1021624,23
13872,1021624,26
13873,1021624,29
13874,1019752,1
13875,1019752,2
13876,1019752,3
13877,1019752,4
13878,1019752,7
13879,1019752,8
13880,1019752,9
13881,1019752,10
13882,1019752,11
13883,1019752,12
13884,1019752,15
13885,1019752,19
13886,1019752,21
13887,1019752,23
13888,1019752,27
13889,1019501,0
13890,1019501,1
13891,1019501,2
13892,1019501,4
13893,1019501,5
13894,1019501,6
13895,1019501,7
13896,1019501,8
13897,1019501,9
13898,1019501,10
13899,1019501,12
13900,1019501,14
13901,1019501,15
13902,1019501,16
13903,1019501,17
13904,1019501,18
13905,1019501,21
13906,1019501,23
13907,1019501,25
13908,1019501,26
13909,1019501,27
13910,1005256,8
13911,1005256,23
13912,1005256,26
13913,1019969,1
13914,1019969,5
13915,1019969,7
13916,1019969,8
13917,1019969,9
13918,1019969,10
13919,1019969,11
13920,1019969,12
13921,1019969,17
13922,1019969,23
13923,1019969,28
13924,1003980,0
13925,1003980,1
13926,1003980,3
13927,1003980,4
13928,1003980,5
13929,1003980,7
13930,1003980,8
13931,1003980,9
13932,1003980,10
13933,1003980,12
13934,1003980,17
13935,1003980,18
13936,1003980,23
13937,1018217,0
13938,1018217,1
13939,1018217,2
13940,1018217,3
13941,1018217,4
13942,1018217,5
13943,1018217,7
13944,1018217,8
13945,1018217,9
13946,1018217,10
13947,1018217,11
13948,1018217,15
13949,1018217,16
13950,1018217,17
13951,1018217,18
13952,1018217,19
13953,1018217,20
13954,1018217,21
13955,1018217,23
13956,1018217,26
13957,1018217,27
13958,1018998,1
13959,1018998,4
13960,1018998,5
13961,1018998,6
13962,1018998,8
13963,1018998,9
13964,1018998,10
13965,1018998,11
13966,1018998,12
13967,1018998,20
13968,1018998,23
13969,1005257,7
13970,1005257,8
13971,1005257,14
13972,1005257,23
13973,1005257,26
13974,1019111,1
13975,1019111,2
13976,1019111,3
13977,1019111,5
13978,1019111,7
13979,1019111,8
13980,1019111,9
13981,1019111,10
13982,1019111,12
13983,1019111,15
13984,1019111,17
13985,1019111,18
13986,1019111,19
13987,1019111,21
13988,1019111,22
13989,1019111,23
13990,1019111,24
13991,1010286,0
13992,1010286,1
13993,1010286,3
13994,1010286,4
13995,1010286,7
13996,1010286,8
13997,1010286,9
13998,1010286,10
13999,1010286,14
14000,1010286,15
14001,1010286,18
14002,1010286,23
14003,1018310,1
14004,1018310,5
14005,1018310,8
14006,1018310,9
14007,1018310,10
14008,1018310,20
14009,1018310,23
14010,1005218,1
14011,1005218,2
14012,1005218,3
14013,1005218,4
14014,1005218,5
14015,1005218,6
14016,1005218,7
14017,1005218,8
14018,1005218,9
14019,1005218,10
14020,1005218,12
14021,1005218,14
14022,1005218,16
14023,1005218,17
14024,1005218,18
14025,1005218,20
14026,1005218,21
14027,1005218,23
14028,1005218,25
14029,1005218,26
14030,1005218,29
14031,1016799,0
14032,1016799,1
14033,1016799,2
14034,1016799,4
14035,1016799,5
14036,1016799,7
14037,1016799,8
14038,1016799,9
14039,1016799,10
14040,1016799,12
14041,1016799,14
14042,1016799,18
14043,1016799,20
14044,1016799,21
14045,1016799,23
14046,1016799,26
14047,1016799,27
14048,1003238,0
14049,1003238,1
14050,1003238,2
14051,1003238,4
14052,1003238,5
14053,1003238,6
14054,1003238,7
14055,1003238,8
14056,1003238,9
14057,1003238,10
14058,1003238,12
14059,1003238,14
14060,1003238,15
14061,1003238,16
14062,1003238,17
14063,1003238,18
14064,1003238,19
14065,1003238,22
14066,1003238,23
14067,1003238,24
14068,1003238,25
14069,1003238,26
14070,1003238,27
14071,1003238,29
14072,1021358,0
14073,1021358,1
14074,1021358,3
14075,1021358,7
14076,1021358,8
14077,1021358,9
14078,1021358,23
14079,1021358,26
14080,1021713,1
14081,1021713,3
14082,1021713,4
14083,1021713,7
14084,1021713,8
14085,1021713,9
14086,1021713,10
14087,1021713,12
14088,1021713,15
14089,1021713,16
14090,1021713,17
14091,1021713,18
14092,1021713,23
14093,1021713,27
14094,1021713,29
14095,1019058,1
14096,1019058,3
14097,1019058,5
14098,1019058,8
14099,1019058,9
14100,1019058,10
14101,1019058,11
14102,1019058,17
14103,1019058,18
14104,1019058,23
14105,1019482,1
14106,1019482,2
14107,1019482,3
14108,1019482,4
14109,1019482,5
14110,1019482,7
14111,1019482,8
14112,1019482,9
14113,1019482,10
14114,1019482,12
14115,1019482,15
14116,1019482,16
14117,1019482,17
14118,1019482,18
14119,1019482,20
14120,1019482,22
14121,1019482,23
14122,1019482,27
14123,1019368,0
14124,1019368,1
14125,1019368,2
14126,1019368,3
14127,1019368,4
14128,1019368,5
14129,1019368,7
14130,1019368,8
14131,1019368,9
14132,1019368,10
14133,1019368,12
14134,1019368,14
14135,1019368,15
14136,1019368,16
14137,1019368,17
14138,1019368,18
14139,1019368,20
14140,1019368,21
14141,1019368,23
14142,1019368,25
14143,1019368,26
14144,1019368,27
14145,1012031,1
14146,1012031,2
14147,1012031,3
14148,1012031,4
14149,1012031,5
14150,1012031,6
14151,1012031,8
14152,1012031,9
14153,1012031,10
14154,1012031,12
14155,1012031,14
14156,1012031,16
14157,1012031,17
14158,1012031,18
14159,1012031,21
14160,1012031,23
14161,1012031,25
14162,1000242,1
14163,1000242,3
14164,1000242,4
14165,1000242,5
14166,1000242,6
14167,1000242,8
14168,1000242,9
14169,1000242,10
14170,1000242,15
14171,1000242,17
14172,1000242,18
14173,1000242,19
14174,1000242,21
14175,1000242,23
14176,1000242,29
14177,1019022,0
14178,1019022,1
14179,1019022,2
14180,1019022,3
14181,1019022,5
14182,1019022,7
14183,1019022,8
14184,1019022,9
14185,1019022,10
14186,1019022,11
14187,1019022,12
14188,1019022,16
14189,1019022,17
14190,1019022,21
14191,1019022,23
14192,1019022,26
14193,1000616,1
14194,1000616,6
14195,1000616,8
14196,1000616,10
14197,1000616,18
14198,1000616,21
14199,1000616,23
14200,1019185,0
14201,1019185,1
14202,1019185,2
14203,1019185,5
14204,1019185,7
14205,1019185,8
14206,1019185,9
14207,1019185,10
14208,1019185,12
14209,1019185,17
14210,1019185,18
14211,1019185,21
14212,1019185,23
14213,1019185,25
14214,1019185,26
14215,1019185,27
14216,1019185,28
14217,1019866,4
14218,1019866,5
14219,1019866,7
14220,1019866,8
14221,1019866,10
14222,1019866,15
14223,1019806,1
14224,1019806,2
14225,1019806,3
14226,1019806,4
14227,1019806,5
14228,1019806,8
14229,1019806,9
14230,1019806,10
14231,1019806,12
14232,1019806,16
14233,1019806,17
14234,1019806,18
14235,1019806,21
14236,1019806,23
14237,1019806,27
14238,1011972,1
14239,1011972,3
14240,1011972,4
14241,1011972,5
14242,1011972,6
14243,1011972,7
14244,1011972,8
14245,1011972,9
14246,1011972,10
14247,1011972,11
14248,1011972,12
14249,1011972,15
14250,1011972,16
14251,1011972,17
14252,1011972,18
14253,1011972,20
14254,1011972,23
14255,1011972,26
14256,1011972,27
14257,1021341,1
14258,1021341,2
14259,1021341,4
14260,1021341,5
14261,1021341,7
14262,1021341,8
14263,1021341,9
14264,1021341,10
14265,1021341,11
14266,1021341,18
14267,1021341,23
14268,1021341,24
14269,1021341,26
14270,1019876,8
14271,1019876,23
14272,1019189,0
14273,1019189,1
14274,1019189,2
14275,1019189,3
14276,1019189,4
14277,1019189,5
14278,1019189,7
14279,1019189,8
14280,1019189,9
14281,1019189,10
14282,1019189,11
14283,1019189,12
14284,1019189,14
14285,1019189,15
14286,1019189,16
14287,1019189,17
14288,1019189,18
14289,1019189,19
14290,1019189,21
14291,1019189,22
14292,1019189,23
14293,1019189,24
14294,1019189,25
14295,1019189,26
14296,1019189,27
14297,1019189,29
14298,1019924,0
14299,1019924,1
14300,1019924,2
14301,1019924,3
14302,1019924,4
14303,1019924,5
14304,1019924,6
14305,1019924,7
14306,1019924,8
14307,1019924,9
14308,1019924,10
14309,1019924,11
14310,1019924,12
14311,1019924,15
14312,1019924,16
14313,1019924,17
14314,1019924,18
14315,1019924,19
14316,1019924,21
14317,1019924,23
14318,1019924,25
14319,1019843,0
14320,1019843,1
14321,1019843,2
14322,1019843,3
14323,1019843,4
14324,1019843,5
14325,1019843,7
14326,1019843,8
14327,1019843,9
14328,1019843,10
14329,1019843,11
14330,1019843,12
14331,1019843,15
14332,1019843,16
14333,1019843,17
14334,1019843,18
14335,1019843,21
14336,1019843,22
14337,1019843,23
14338,1019843,27
14339,1020190,1
14340,1020190,3
14341,1020190,4
14342,1020190,5
14343,1020190,8
14344,1020190,9
14345,1020190,10
14346,1020190,11
14347,1020190,14
14348,1020190,18
14349,1020190,23
14350,1002929,0
14351,1002929,1
14352,1002929,2
14353,1002929,3
14354,1002929,4
14355,1002929,5
14356,1002929,6
14357,1002929,7
14358,1002929,8
14359,1002929,9
14360,1002929,10
14361,1002929,11
14362,1002929,12
14363,1002929,14
14364,1002929,15
14365,1002929,16
14366,1002929,17
14367,1002929,18
14368,1002929,21
14369,1002929,22
14370,1002929,23
14371,1002929,24
14372,1002929,25
14373,1002929,27
14374,1002929,29
14375,1019659,1
14376,1019659,3
14377,1019659,8
14378,1019659,10
14379,1019659,17
14380,1018976,1
14381,1018976,4
14382,1018976,5
14383,1018976,7
14384,1018976,8
14385,1018976,9
14386,1018976,10
14387,1018976,12
14388,1018976,15
14389,1018976,16
14390,1018976,18
14391,1018976,23
14392,1018976,27
14393,1011139,1
14394,1011139,2
14395,1011139,4
14396,1011139,5
14397,1011139,6
14398,1011139,7
14399,1011139,8
14400,1011139,9
14401,1011139,10
14402,1011139,12
14403,1011139,15
14404,1011139,17
14405,1011139,18
14406,1011139,19
14407,1011139,23
14408,1019902,0
14409,1019902,1
14410,1019902,3
14411,1019902,5
14412,1019902,8
14413,1019902,10
14414,1019902,12
14415,1019902,16
14416,1019902,18
14417,1019902,23
14418,1001281,1
14419,1001281,3
14420,1001281,4
14421,1001281,7
14422,1001281,8
14423,1001281,9
14424,1001281,10
14425,1001281,11
14426,1001281,17
14427,1001281,18
14428,1001281,22
14429,1001281,23
14430,1005642,0
14431,1005642,1
14432,1005642,4
14433,1005642,5
14434,1005642,6
14435,1005642,8
14436,1005642,9
14437,1005642,10
14438,1005642,12
14439,1005642,16
14440,1005642,17
14441,1005642,18
14442,1005642,23
14443,1005642,26
14444,1005642,29
14445,1003199,3
14446,1003199,8
14447,1003199,9
14448,1003199,10
14449,1003199,11
14450,1003199,15
14451,1003199,19
14452,1003199,23
14453,1003199,27
14454,1019300,0
14455,1019300,1
14456,1019300,2
14457,1019300,3
14458,1019300,5
14459,1019300,6
14460,1019300,7
14461,1019300,8
14462,1019300,9
14463,1019300,10
14464,1019300,12
14465,1019300,14
14466,1019300,16
14467,1019300,17
14468,1019300,18
14469,1019300,20
14470,1019300,21
14471,1019300,23
14472,1019300,25
14473,1019300,27
14474,1019968,1
14475,1019968,3
14476,1019968,5
14477,1019968,8
14478,1019968,9
14479,1019968,10
14480,1019968,11
14481,1019968,12
14482,1019968,15
14483,1019968,18
14484,1019968,23
14485,1020145,1
14486,1020145,3
14487,1020145,4
14488,1020145,5
14489,1020145,8
14490,1020145,9
14491,1020145,10
14492,1020145,12
14493,1020145,15
14494,1020145,23
14495,1020145,29
14496,1019487,1
14497,1019487,2
14498,1019487,4
14499,1019487,5
14500,1019487,6
14501,1019487,7
14502,1019487,8
14503,1019487,9
14504,1019487,10
14505,1019487,12
14506,1019487,17
14507,1019487,21
14508,1019487,23
14509,1019487,25
14510,1020134,0
14511,1020134,4
14512,1020134,5
14513,1020134,6
14514,1020134,7
14515,1020134,8
14516,1020134,9
14517,1020134,10
14518,1020134,12
14519,1020134,15
14520,1020134,16
14521,1020134,17
14522,1020134,18
14523,1020134,19
14524,1020134,22
14525,1020134,23
14526,1019490,1
14527,1019490,2
14528,1019490,5
14529,1019490,7
14530,1019490,8
14531,1019490,9
14532,1019490,10
14533,1019490,12
14534,1019490,15
14535,1019490,16
14536,1019490,17
14537,1019490,23
14538,1019490,25
14539,1020081,1
14540,1020081,3
14541,1020081,4
14542,1020081,5
14543,1020081,7
14544,1020081,8
14545,1020081,9
14546,1020081,10
14547,1020081,12
14548,1020081,15
14549,1020081,18
14550,1020081,23
14551,1020081,24
14552,1019634,1
14553,1019634,3
14554,1019634,4
14555,1019634,5
14556,1019634,7
14557,1019634,8
14558,1019634,9
14559,1019634,10
14560,1019634,11
14561,1019634,12
14562,1019634,14
14563,1019634,15
14564,1019634,16
14565,1019634,17
14566,1019634,20
14567,1019634,21
14568,1019634,23
14569,1021314,0
14570,1021314,1
14571,1021314,2
14572,1021314,4
14573,1021314,5
14574,1021314,7
14575,1021314,8
14576,1021314,9
14577,1021314,10
14578,1021314,12
14579,1021314,15
14580,1021314,16
14581,1021314,17
14582,1021314,18
14583,1021314,20
14584,1021314,23
14585,1021314,26
14586,1021314,27
14587,1018908,1
14588,1018908,8
14589,1018908,10
14590,1018908,15
14591,1019858,0
14592,1019858,1
14593,1019858,2
14594,1019858,4
14595,1019858,5
14596,1019858,7
14597,1019858,8
14598,1019858,9
14599,1019858,11
14600,1019858,12
14601,1019858,14
14602,1019858,17
14603,1019858,18
14604,1019858,21
14605,1019858,23
14606,1019858,25
14607,1019759,0
14608,1019759,1
14609,1019759,3
14610,1019759,4
14611,1019759,5
14612,1019759,7
14613,1019759,8
14614,1019759,9
14615,1019759,10
14616,1019759,15
14617,1019759,18
14618,1019759,21
14619,1019759,23
14620,1021209,0
14621,1021209,1
14622,1021209,3
14623,1021209,4
14624,1021209,5
14625,1021209,6
14626,1021209,7
14627,1021209,8
14628,1021209,9
14629,1021209,10
14630,1021209,12
14631,1021209,15
14632,1021209,16
14633,1021209,17
14634,1021209,18
14635,1021209,19
14636,1021209,21
14637,1021209,23
14638,1021209,24
14639,1021209,25
14640,1021209,26
14641,1021209,27
14642,1020199,1
14643,1020199,3
14644,1020199,4
14645,1020199,5
14646,1020199,7
14647,1020199,8
14648,1020199,10
14649,1020199,12
14650,1020199,15
14651,1020199,16
14652,1020199,18
14653,1020199,22
14654,1020199,23
14655,1002905,0
14656,1002905,1
14657,1002905,2
14658,1002905,4
14659,1002905,5
14660,1002905,6
14661,1002905,7
14662,1002905,8
14663,1002905,9
14664,1002905,10
14665,1002905,12
14666,1002905,14
14667,1002905,15
14668,1002905,16
14669,1002905,18
14670,1002905,22
14671,1002905,23
14672,1002905,24
14673,1002905,25
14674,1002905,26
14675,1019816,0
14676,1019816,1
14677,1019816,3
14678,1019816,5
14679,1019816,6
14680,1019816,7
14681,1019816,8
14682,1019816,9
14683,1019816,10
14684,1019816,11
14685,1019816,18
14686,1019816,23
14687,1021357,0
14688,1021357,1
14689,1021357,3
14690,1021357,5
14691,1021357,6
14692,1021357,8
14693,1021357,9
14694,1021357,11
14695,1021357,23
14696,1021357,26
14697,1018093,3
14698,1018093,4
14699,1018093,5
14700,1018093,7
14701,1018093,8
14702,1018093,9
14703,1018093,10
14704,1018093,15
14705,1018093,17
14706,1018093,18
14707,1018093,23
14708,1018093,27
14709,1019464,1
14710,1019464,3
14711,1019464,4
14712,1019464,5
14713,1019464,8
14714,1019464,9
14715,1019464,10
14716,1019464,12
14717,1019464,16
14718,1019464,17
14719,1019464,18
14720,1019464,20
14721,1019464,21
14722,1019464,24
14723,1019464,27
14724,1021458,1
14725,1021458,2
14726,1021458,4
14727,1021458,5
14728,1021458,7
14729,1021458,8
14730,1021458,9
14731,1021458,10
14732,1021458,11
14733,1021458,12
14734,1021458,14
14735,1021458,15
14736,1021458,16
14737,1021458,23
14738,1021458,26
14739,1019137,1
14740,1019137,3
14741,1019137,4
14742,1019137,5
14743,1019137,7
14744,1019137,8
14745,1019137,9
14746,1019137,15
14747,1019137,18
14748,1019137,23
14749,1019137,26
14750,1000021,1
14751,1000021,4
14752,1000021,5
14753,1000021,7
14754,1000021,8
14755,1000021,9
14756,1000021,10
14757,1000021,12
14758,1000021,15
14759,1000021,17
14760,1000021,18
14761,1000021,21
14762,1000021,23
14763,1011076,1
14764,1011076,2
14765,1011076,3
14766,1011076,4
14767,1011076,5
14768,1011076,7
14769,1011076,8
14770,1011076,9
14771,1011076,10
14772,1011076,11
14773,1011076,12
14774,1011076,15
14775,1011076,16
14776,1011076,17
14777,1011076,18
14778,1011076,22
14779,1011076,23
14780,1011076,25
14781,1020087,0
14782,1020087,5
14783,1020087,8
14784,1020087,9
14785,1020087,10
14786,1020087,12
14787,1020087,15
14788,1020087,23
14789,1020087,26
14790,1019683,0
14791,1019683,1
14792,1019683,2
14793,1019683,3
14794,1019683,4
14795,1019683,5
14796,1019683,7
14797,1019683,8
14798,1019683,9
14799,1019683,10
14800,1019683,12
14801,1019683,15
14802,1019683,16
14803,1019683,17
14804,1019683,18
14805,1019683,20
14806,1019683,23
14807,1019683,27
14808,1019777,0
14809,1019777,1
14810,1019777,2
14811,1019777,4
14812,1019777,5
14813,1019777,6
14814,1019777,7
14815,1019777,8
14816,1019777,9
14817,1019777,10
14818,1019777,11
14819,1019777,12
14820,1019777,15
14821,1019777,16
14822,1019777,17
14823,1019777,18
14824,1019777,19
14825,1019777,20
14826,1019777,21
14827,1019777,22
14828,1019777,23
14829,1019777,26
14830,1012786,0
14831,1012786,1
14832,1012786,2
14833,1012786,3
14834,1012786,4
14835,1012786,5
14836,1012786,6
14837,1012786,7
14838,1012786,8
14839,1012786,9
14840,1012786,10
14841,1012786,12
14842,1012786,14
14843,1012786,15
14844,1012786,16
14845,1012786,17
14846,1012786,18
14847,1012786,19
14848,1012786,21
14849,1012786,23
14850,1012786,25
14851,1012786,26
14852,1012786,27
14853,1012786,29
14854,1005633,1
14855,1005633,3
14856,1005633,4
14857,1005633,5
14858,1005633,7
14859,1005633,8
14860,1005633,9
14861,1005633,10
14862,1005633,15
14863,1005633,17
14864,1005633,18
14865,1005633,23
14866,1006681,1
14867,1006681,3
14868,1006681,4
14869,1006681,5
14870,1006681,7
14871,1006681,8
14872,1006681,9
14873,1006681,10
14874,1006681,11
14875,1006681,12
14876,1006681,15
14877,1006681,16
14878,1006681,17
14879,1006681,18
14880,1006681,19
14881,1006681,21
14882,1006681,23
14883,1006681,25
14884,1006681,26
14885,1009658,1
